gtm,year,game_date,era_cum,h_cum,hr_cum,er_cum,so_cum
14,1962,1962-04-24,3.8,106,17,52,80
15,1962,1962-04-25,3.75,117,17,55,89
16,1962,1962-04-27,3.77,124,19,59,98
17,1962,1962-04-28,3.66,133,20,61,103
18,1962,,3.45,136,20,61,111
19,1962,,3.27,139,20,61,115
20,1962,1962-04-30,3.15,143,20,62,116
21,1962,1962-05-01,3.1,152,21,64,123
22,1962,1962-05-02,3.05,159,22,66,130
23,1962,1962-05-03,3.09,164,24,70,131
24,1962,1962-05-04,3.21,176,25,76,138
25,1962,1962-05-05,3.58,194,28,88,142
26,1962,1962-05-06,3.52,201,28,90,148
27,1962,1962-05-08,3.46,206,30,92,150
28,1962,1962-05-09,3.57,218,31,98,154
29,1962,1962-05-10,3.45,222,31,98,161
30,1962,1962-05-11,3.58,228,33,105,167
31,1962,1962-05-12,3.47,232,33,105,171
32,1962,1962-05-13,3.42,238,33,107,173
33,1962,1962-05-15,3.41,249,34,110,177
34,1962,1962-05-16,3.36,258,35,112,179
35,1962,1962-05-17,3.27,264,35,112,185
36,1962,1962-05-18,3.22,269,36,114,191
37,1962,1962-05-19,3.19,278,36,116,197
38,1962,,3.23,289,36,121,199
39,1962,,3.25,296,37,125,202
40,1962,1962-05-21,3.36,307,38,132,209
41,1962,1962-05-22,3.41,316,39,137,214
42,1962,1962-05-23,3.47,329,39,143,223
43,1962,1962-05-24,3.46,338,39,146,226
44,1962,1962-05-25,3.54,349,41,153,235
45,1962,1962-05-26,3.59,362,43,159,244
46,1962,,3.53,367,43,160,254
47,1962,,3.54,374,44,164,259
48,1962,,3.51,384,45,167,263
49,1962,,3.48,392,46,169,266
50,1962,1962-05-31,3.45,398,46,171,273
51,1962,1962-06-01,3.48,407,48,176,276
52,1962,,3.42,414,48,176,285
53,1962,,3.39,426,48,178,293
54,1962,1962-06-03,3.33,432,48,178,298
55,1962,1962-06-05,3.32,437,49,181,308
56,1962,1962-06-06,3.34,442,49,185,309
57,1962,1962-06-07,3.36,451,50,189,312
58,1962,1962-06-08,3.44,465,52,197,319
59,1962,1962-06-09,3.53,478,54,205,320
60,1962,,3.58,489,55,211,321
61,1962,,3.71,499,57,222,329
62,1962,,3.66,506,58,223,334
63,1962,,3.67,514,59,227,339
64,1962,1962-06-13,3.7,523,60,232,346
65,1962,1962-06-14,3.77,533,61,240,349
66,1962,1962-06-15,3.79,541,62,245,352
67,1962,1962-06-16,3.73,543,62,245,356
68,1962,1962-06-17,3.72,548,63,248,361
69,1962,1962-06-19,3.75,561,64,254,370
70,1962,1962-06-20,3.82,569,66,262,374
71,1962,1962-06-22,3.9,581,68,272,380
72,1962,1962-06-23,3.88,585,69,274,384
73,1962,1962-06-24,3.84,589,70,275,388
74,1962,1962-06-25,3.78,594,70,275,394
75,1962,1962-06-26,3.8,605,72,280,402
76,1962,1962-06-27,3.78,613,73,283,407
77,1962,1962-06-28,3.83,623,77,290,410
78,1962,1962-06-29,3.8,631,77,293,422
79,1962,1962-06-30,3.79,641,78,296,430
80,1962,1962-07-01,3.79,655,80,300,437
81,1962,1962-07-02,3.79,663,80,304,447
82,1962,1962-07-03,3.76,672,80,305,447
83,1962,,3.76,679,82,309,452
84,1962,,3.74,689,82,311,457
85,1962,1962-07-05,3.8,703,86,320,460
86,1962,1962-07-06,3.8,708,87,323,473
87,1962,1962-07-07,3.79,713,88,326,481
88,1962,1962-07-08,3.77,725,88,328,484
89,1962,1962-07-12,3.76,734,89,331,487
90,1962,1962-07-13,3.75,745,89,334,489
91,1962,1962-07-14,3.77,755,91,340,496
92,1962,,3.78,763,91,344,499
93,1962,,3.83,773,91,352,502
94,1962,1962-07-16,3.81,781,91,354,511
95,1962,1962-07-17,3.8,788,92,357,519
96,1962,1962-07-18,3.83,800,93,363,522
97,1962,1962-07-19,3.82,808,95,366,523
98,1962,1962-07-20,3.81,815,95,369,529
99,1962,1962-07-21,3.84,827,95,376,537
100,1962,1962-07-22,3.84,834,96,380,541
101,1962,1962-07-23,3.8,841,96,380,546
102,1962,1962-07-24,3.77,846,96,381,554
103,1962,1962-07-25,3.75,854,97,383,562
104,1962,1962-07-27,3.75,861,98,386,564
105,1962,1962-07-28,3.8,877,100,394,570
106,1962,1962-07-29,3.87,893,101,405,575
107,1962,1962-08-01,3.86,900,102,408,582
108,1962,1962-08-02,3.85,909,104,411,590
109,1962,1962-08-03,3.85,925,105,415,594
110,1962,1962-08-04,3.86,936,106,420,600
111,1962,1962-08-05,3.84,941,106,421,605
112,1962,1962-08-06,3.82,947,106,423,606
113,1962,1962-08-07,3.8,956,107,425,613
114,1962,1962-08-08,3.81,965,109,430,620
115,1962,1962-08-09,3.78,968,109,430,623
116,1962,1962-08-10,3.76,973,109,432,628
117,1962,1962-08-11,3.76,979,110,435,631
118,1962,1962-08-12,3.73,983,111,436,639
119,1962,1962-08-14,3.72,991,112,438,648
120,1962,1962-08-15,3.74,1002,113,444,656
121,1962,1962-08-16,3.76,1017,113,449,658
122,1962,1962-08-17,3.76,1025,114,453,664
123,1962,1962-08-18,3.76,1036,114,457,672
124,1962,1962-08-19,3.84,1050,118,470,675
125,1962,1962-08-20,3.87,1065,120,477,681
126,1962,1962-08-22,3.88,1072,121,481,687
127,1962,1962-08-23,3.84,1077,121,481,693
128,1962,1962-08-24,3.81,1082,121,481,698
129,1962,1962-08-25,3.78,1089,121,481,702
130,1962,1962-08-26,3.78,1100,121,485,706
131,1962,1962-08-28,3.78,1106,122,488,714
132,1962,1962-08-29,3.82,1122,124,498,718
133,1962,1962-08-30,3.81,1130,126,500,722
134,1962,1962-08-31,3.8,1135,128,502,728
135,1962,1962-09-01,3.84,1151,129,512,733
136,1962,1962-09-02,3.83,1162,129,514,744
137,1962,1962-09-03,3.82,1170,129,517,749
138,1962,1962-09-04,3.84,1177,129,522,753
139,1962,1962-09-05,3.81,1183,129,522,758
140,1962,1962-09-06,3.82,1191,131,528,762
141,1962,1962-09-07,3.82,1199,132,531,767
142,1962,1962-09-08,3.8,1212,132,533,772
143,1962,1962-09-09,3.81,1223,133,537,778
144,1962,1962-09-10,3.79,1228,133,538,781
145,1962,1962-09-11,3.76,1236,133,538,784
146,1962,1962-09-12,3.76,1241,136,542,786
147,1962,1962-09-13,3.78,1252,137,547,792
148,1962,1962-09-14,3.79,1263,138,552,801
149,1962,1962-09-15,3.8,1269,138,557,804
150,1962,1962-09-16,3.8,1280,139,562,813
151,1962,1962-09-17,3.81,1286,141,567,818
152,1962,1962-09-19,3.82,1296,142,571,824
153,1962,1962-09-20,3.81,1303,142,574,828
154,1962,1962-09-21,3.81,1315,142,578,832
155,1962,1962-09-22,3.83,1326,143,584,839
156,1962,1962-09-23,3.81,1333,143,584,845
157,1962,1962-09-25,3.79,1340,144,586,847
158,1962,1962-09-26,3.79,1345,145,589,849
159,1962,1962-09-27,3.81,1360,146,596,856
160,1962,,3.82,1369,146,601,858
161,1962,,3.82,1374,147,605,864
162,1962,1962-09-30,3.8,1381,147,606,869
163,1962,1962-10-01,3.78,1384,147,606,875
164,1962,1962-10-02,3.8,1391,147,613,882
165,1962,1962-10-03,3.79,1399,148,616,885
1,1961,1961-04-11,8.0,11,1,8,6
2,1961,1961-04-12,4.5,21,1,9,8
3,1961,1961-04-13,3.9,32,2,13,19
4,1961,1961-04-14,3.0,35,2,13,24
5,1961,1961-04-15,2.81,42,3,15,30
6,1961,1961-04-16,2.68,47,3,17,39
7,1961,1961-04-18,3.27,57,4,24,44
8,1961,1961-04-19,3.36,65,5,28,53
9,1961,1961-04-20,3.11,69,5,29,58
10,1961,,2.9,75,5,30,63
11,1961,,3.18,84,6,36,66
12,1961,1961-04-25,3.0,88,6,37,72
13,1961,1961-04-26,3.15,98,8,42,83
14,1961,1961-04-28,2.95,103,8,42,93
15,1961,1961-04-29,2.96,111,9,45,97
16,1961,1961-04-30,3.02,119,11,49,100
17,1961,1961-05-02,3.21,131,13,55,106
18,1961,1961-05-03,3.26,142,15,59,111
19,1961,1961-05-04,3.24,147,15,62,119
20,1961,1961-05-05,3.18,154,16,64,125
21,1961,1961-05-07,3.03,161,16,64,132
22,1961,1961-05-09,3.32,174,17,73,138
23,1961,1961-05-10,3.17,177,17,73,148
24,1961,1961-05-12,3.25,186,20,78,150
25,1961,1961-05-13,3.32,194,23,83,153
26,1961,1961-05-14,3.42,202,25,89,157
27,1961,1961-05-15,3.33,210,25,90,160
28,1961,1961-05-16,3.25,216,25,91,165
29,1961,1961-05-17,3.24,229,26,94,174
30,1961,1961-05-19,3.4,241,28,102,188
31,1961,1961-05-20,3.42,252,31,106,194
32,1961,1961-05-21,3.41,259,33,109,196
33,1961,1961-05-22,3.33,268,33,110,202
34,1961,1961-05-23,3.6,283,35,122,204
35,1961,1961-05-24,3.58,292,37,125,209
36,1961,1961-05-26,3.5,302,37,127,221
37,1961,1961-05-27,3.46,309,39,129,228
38,1961,1961-05-28,3.5,315,41,134,232
39,1961,1961-05-29,3.53,323,42,139,235
40,1961,,3.6,334,45,145,242
41,1961,,3.65,347,45,151,246
42,1961,1961-05-31,3.61,351,45,153,253
43,1961,1961-06-01,3.69,360,45,160,259
44,1961,1961-06-02,3.74,367,48,166,260
45,1961,1961-06-03,3.73,376,49,169,264
46,1961,1961-06-04,3.7,382,50,171,273
47,1961,1961-06-05,3.66,388,51,173,280
48,1961,1961-06-06,3.79,400,53,183,281
49,1961,1961-06-07,3.72,408,53,184,293
50,1961,1961-06-08,3.72,418,53,188,299
51,1961,1961-06-09,3.77,430,53,194,306
52,1961,1961-06-10,3.7,435,53,194,311
53,1961,1961-06-11,3.72,444,56,199,315
54,1961,1961-06-12,3.73,451,56,203,328
55,1961,1961-06-13,3.71,460,57,206,336
56,1961,1961-06-14,3.68,465,59,208,341
57,1961,1961-06-15,3.67,471,61,211,344
58,1961,1961-06-16,3.81,483,63,223,354
59,1961,1961-06-17,3.8,492,64,226,361
60,1961,1961-06-18,3.77,500,64,228,370
61,1961,1961-06-20,3.75,506,66,230,377
62,1961,1961-06-21,3.77,514,67,235,381
63,1961,1961-06-22,3.85,526,72,243,386
64,1961,1961-06-23,3.95,540,74,253,392
65,1961,1961-06-24,3.91,546,74,254,396
66,1961,,3.91,552,75,258,401
67,1961,,3.88,558,75,260,402
68,1961,1961-06-26,3.85,562,75,261,407
69,1961,1961-06-27,3.87,572,75,266,417
70,1961,1961-06-28,3.84,588,75,271,434
71,1961,,3.88,597,75,278,441
72,1961,,3.84,602,75,279,442
73,1961,1961-06-30,3.82,611,76,281,447
74,1961,1961-07-01,3.81,619,77,284,453
75,1961,,3.86,631,77,291,457
76,1961,,3.86,642,78,294,457
77,1961,,3.85,647,79,297,470
78,1961,,3.85,655,80,300,475
79,1961,1961-07-05,3.84,664,82,303,480
80,1961,1961-07-06,3.83,675,83,306,486
81,1961,1961-07-07,3.81,682,83,309,493
82,1961,1961-07-08,3.88,691,84,318,498
83,1961,,3.9,702,86,324,501
84,1961,,3.86,706,86,324,507
85,1961,1961-07-13,3.82,712,86,325,510
86,1961,1961-07-14,3.85,719,87,331,513
87,1961,1961-07-15,3.84,727,89,334,520
88,1961,1961-07-16,3.83,733,89,337,532
89,1961,1961-07-17,3.89,747,91,346,538
90,1961,1961-07-19,3.85,754,91,347,541
91,1961,1961-07-20,3.88,767,92,353,548
92,1961,1961-07-22,3.87,773,93,356,552
93,1961,,3.89,780,97,362,555
94,1961,,3.94,795,98,370,561
95,1961,1961-07-25,3.96,804,98,376,567
96,1961,1961-07-26,4.01,815,98,384,573
97,1961,1961-07-27,3.97,820,98,384,581
98,1961,,3.98,826,100,389,587
99,1961,,3.98,831,101,393,594
100,1961,1961-07-29,3.97,841,102,396,598
101,1961,1961-07-30,3.96,849,102,398,602
102,1961,1961-08-02,3.92,850,102,398,613
103,1961,1961-08-03,3.9,856,103,401,614
104,1961,1961-08-04,3.89,862,105,403,626
105,1961,1961-08-05,3.93,876,106,412,633
106,1961,1961-08-06,3.93,890,107,415,638
107,1961,1961-08-08,3.9,895,107,416,647
108,1961,1961-08-09,3.91,905,109,421,659
109,1961,1961-08-11,3.89,912,109,423,667
110,1961,1961-08-12,3.89,920,110,427,671
111,1961,1961-08-13,3.93,935,112,435,676
112,1961,1961-08-15,3.91,940,112,437,683
113,1961,1961-08-16,3.9,947,113,440,689
114,1961,1961-08-17,3.89,954,113,442,694
115,1961,1961-08-18,3.86,958,113,443,699
116,1961,1961-08-19,3.83,963,113,443,703
117,1961,1961-08-20,3.85,972,114,450,706
118,1961,,3.83,980,114,451,712
119,1961,,3.82,986,115,454,718
120,1961,1961-08-23,3.79,989,115,454,719
121,1961,1961-08-24,3.79,1002,115,458,721
122,1961,1961-08-25,3.81,1015,115,463,726
123,1961,1961-08-26,3.83,1028,115,469,735
124,1961,1961-08-27,3.85,1039,116,475,737
125,1961,1961-08-29,3.86,1050,118,481,746
126,1961,1961-08-30,3.83,1056,118,482,752
127,1961,1961-08-31,3.85,1066,118,488,762
128,1961,1961-09-01,3.83,1077,120,491,769
129,1961,1961-09-02,3.86,1088,124,498,772
130,1961,1961-09-03,3.87,1099,125,503,780
131,1961,1961-09-04,3.87,1107,126,506,787
132,1961,1961-09-05,3.84,1113,127,506,793
133,1961,1961-09-06,3.87,1123,128,513,799
134,1961,1961-09-08,3.86,1132,129,516,805
135,1961,1961-09-09,3.86,1139,131,519,814
136,1961,1961-09-10,3.83,1142,132,520,821
137,1961,1961-09-11,3.82,1148,133,522,824
138,1961,1961-09-12,3.81,1154,135,525,831
139,1961,1961-09-13,3.8,1160,135,527,837
140,1961,1961-09-14,3.8,1168,138,531,841
141,1961,1961-09-15,3.78,1173,138,532,849
142,1961,1961-09-16,3.77,1184,138,535,855
143,1961,1961-09-17,3.76,1188,138,537,864
144,1961,1961-09-18,3.73,1193,138,537,869
145,1961,1961-09-19,3.78,1207,142,547,877
146,1961,1961-09-20,3.78,1217,143,552,880
147,1961,1961-09-22,3.76,1225,143,552,886
148,1961,1961-09-23,3.79,1237,145,560,893
149,1961,1961-09-24,3.8,1247,146,565,897
150,1961,1961-09-25,3.79,1257,147,567,904
151,1961,1961-09-27,3.78,1270,148,570,908
152,1961,1961-09-28,3.78,1279,150,574,913
153,1961,1961-09-29,3.79,1284,151,577,916
154,1961,,3.78,1292,151,579,921
155,1961,,3.77,1306,152,582,924
1,1960,1960-04-12,1.0,3,1,1,3
2,1960,1960-04-13,1.0,6,2,2,7
3,1960,1960-04-14,2.67,17,3,8,15
4,1960,1960-04-16,2.25,18,4,9,18
5,1960,1960-04-17,2.16,29,4,12,30
6,1960,1960-04-19,2.14,35,4,14,36
7,1960,1960-04-20,1.85,37,4,14,39
8,1960,1960-04-22,2.22,49,6,19,44
9,1960,1960-04-23,2.2,54,6,21,49
10,1960,1960-04-24,2.87,66,8,30,56
11,1960,1960-04-25,3.32,78,12,38,61
12,1960,1960-04-26,3.41,90,12,42,66
13,1960,1960-04-28,3.52,99,12,47,70
14,1960,1960-04-29,3.45,106,13,49,74
15,1960,1960-04-30,3.42,111,15,52,77
16,1960,1960-05-02,3.21,115,15,52,79
17,1960,1960-05-04,3.19,123,15,55,81
18,1960,1960-05-05,3.24,129,15,59,84
19,1960,1960-05-06,3.12,132,16,60,89
20,1960,1960-05-07,3.12,139,16,63,96
21,1960,1960-05-08,3.02,145,16,64,98
22,1960,1960-05-10,2.97,151,17,66,100
23,1960,1960-05-11,2.84,153,17,66,111
24,1960,1960-05-12,2.72,155,17,66,122
25,1960,1960-05-13,2.62,161,17,66,129
26,1960,1960-05-14,2.59,168,17,68,136
27,1960,1960-05-15,2.5,174,17,68,142
28,1960,1960-05-16,2.63,190,17,74,147
29,1960,1960-05-17,2.65,196,18,77,151
30,1960,1960-05-18,2.63,206,18,79,153
31,1960,1960-05-20,2.65,218,18,83,162
32,1960,1960-05-21,2.6,224,18,84,163
33,1960,1960-05-22,2.75,241,20,92,168
34,1960,1960-05-24,2.67,245,20,92,171
35,1960,1960-05-25,2.6,250,20,92,173
36,1960,1960-05-26,2.53,254,20,92,178
37,1960,1960-05-27,2.55,260,21,95,185
38,1960,1960-05-28,2.48,268,21,95,190
39,1960,1960-05-29,2.55,273,21,99,192
40,1960,,2.54,284,21,101,199
41,1960,,2.55,295,23,104,204
42,1960,1960-05-31,2.7,306,25,113,209
43,1960,1960-06-01,2.66,311,25,114,216
44,1960,1960-06-02,2.65,320,27,116,225
45,1960,1960-06-03,2.61,326,27,117,228
46,1960,1960-06-04,2.55,329,27,117,234
47,1960,1960-06-05,2.61,346,27,122,244
48,1960,1960-06-07,2.66,356,28,127,251
49,1960,1960-06-08,2.6,359,28,127,260
50,1960,1960-06-09,2.69,370,31,134,263
51,1960,1960-06-10,2.64,375,31,134,271
52,1960,1960-06-11,2.7,384,32,140,276
53,1960,1960-06-12,2.78,397,33,147,286
54,1960,1960-06-13,2.94,412,33,158,289
55,1960,1960-06-14,2.92,420,33,160,293
56,1960,1960-06-15,3.12,439,33,174,297
57,1960,1960-06-16,3.22,454,34,183,302
58,1960,1960-06-17,3.18,464,35,184,306
59,1960,1960-06-18,3.2,474,35,188,311
60,1960,1960-06-19,3.16,481,36,190,321
61,1960,,3.25,492,39,198,327
62,1960,,3.22,499,39,200,332
63,1960,1960-06-22,3.28,512,40,207,337
64,1960,1960-06-23,3.27,521,42,209,341
65,1960,1960-06-24,3.26,528,43,212,343
66,1960,1960-06-25,3.24,538,44,214,352
67,1960,1960-06-26,3.34,550,45,223,354
68,1960,1960-06-28,3.39,560,46,230,360
69,1960,,3.34,563,46,230,363
70,1960,,3.43,578,49,239,366
71,1960,1960-07-02,3.42,587,51,242,377
72,1960,1960-07-03,3.44,597,53,247,384
73,1960,,3.39,601,53,247,389
74,1960,,3.33,610,53,248,395
75,1960,1960-07-05,3.4,621,53,256,399
76,1960,1960-07-06,3.48,634,56,265,406
77,1960,1960-07-07,3.51,643,56,271,410
78,1960,1960-07-08,3.56,654,57,278,418
79,1960,1960-07-09,3.57,670,58,284,427
80,1960,1960-07-10,3.56,679,58,287,434
81,1960,1960-07-15,3.57,691,59,291,440
82,1960,1960-07-16,3.57,699,59,295,447
83,1960,1960-07-17,3.57,708,59,298,451
84,1960,1960-07-19,3.53,709,59,298,463
85,1960,1960-07-20,3.48,713,59,298,471
86,1960,1960-07-21,3.48,723,59,301,477
87,1960,1960-07-22,3.47,729,59,304,482
88,1960,1960-07-23,3.45,733,59,305,488
89,1960,1960-07-24,3.44,738,59,308,494
90,1960,1960-07-26,3.44,745,59,311,505
91,1960,1960-07-27,3.4,749,59,311,511
92,1960,1960-07-28,3.38,756,59,313,517
93,1960,1960-07-29,3.35,766,59,314,522
94,1960,1960-07-30,3.31,774,59,314,532
95,1960,1960-07-31,3.3,776,60,316,542
96,1960,,3.32,785,60,321,547
97,1960,,3.34,800,60,326,551
98,1960,1960-08-03,3.36,811,61,331,555
99,1960,1960-08-04,3.4,820,61,338,560
100,1960,1960-08-05,3.38,826,61,339,568
101,1960,1960-08-06,3.42,839,62,347,572
102,1960,,3.43,847,62,351,572
103,1960,,3.46,862,63,357,576
104,1960,1960-08-08,3.47,873,64,361,578
105,1960,1960-08-10,3.48,882,65,366,585
106,1960,1960-08-11,3.51,894,65,372,592
107,1960,1960-08-12,3.5,902,65,374,593
108,1960,1960-08-13,3.51,915,66,378,600
109,1960,1960-08-14,3.5,919,67,381,605
110,1960,1960-08-15,3.5,924,67,384,608
111,1960,1960-08-16,3.5,928,68,387,611
112,1960,1960-08-17,3.48,936,70,389,616
113,1960,1960-08-19,3.46,939,70,390,622
114,1960,1960-08-20,3.51,949,71,399,629
115,1960,,3.52,959,72,403,632
116,1960,,3.52,968,73,406,637
117,1960,1960-08-22,3.56,978,74,414,637
118,1960,1960-08-23,3.54,983,74,415,644
119,1960,1960-08-24,3.52,992,75,418,653
120,1960,1960-08-25,3.53,1005,77,423,664
121,1960,1960-08-26,3.53,1012,78,426,669
122,1960,1960-08-27,3.51,1015,78,427,675
123,1960,1960-08-28,3.49,1022,78,429,678
124,1960,1960-08-29,3.48,1029,78,431,686
125,1960,1960-08-30,3.46,1036,78,432,700
126,1960,1960-08-31,3.47,1049,79,436,705
127,1960,1960-09-01,3.48,1059,80,441,711
128,1960,1960-09-02,3.46,1067,80,442,715
129,1960,1960-09-03,3.43,1073,80,442,722
130,1960,1960-09-04,3.43,1081,80,445,729
131,1960,,3.46,1096,84,453,733
132,1960,,3.47,1102,84,457,738
133,1960,1960-09-06,3.48,1108,85,461,739
134,1960,1960-09-07,3.49,1121,86,467,743
135,1960,1960-09-08,3.54,1133,90,476,746
136,1960,,3.52,1140,91,478,751
137,1960,,3.51,1150,91,479,759
138,1960,,3.5,1155,92,481,767
139,1960,,3.49,1164,93,483,774
140,1960,1960-09-12,3.51,1180,94,489,777
141,1960,1960-09-13,3.51,1190,95,492,790
142,1960,1960-09-14,3.52,1197,95,497,796
143,1960,1960-09-15,3.52,1207,96,502,808
144,1960,1960-09-16,3.51,1212,98,504,815
145,1960,1960-09-17,3.51,1217,99,506,821
146,1960,1960-09-18,3.51,1225,99,510,823
147,1960,,3.52,1234,101,514,827
148,1960,,3.5,1237,101,515,834
149,1960,1960-09-20,3.48,1242,101,516,840
150,1960,1960-09-25,3.49,1252,103,521,847
151,1960,1960-09-26,3.48,1258,104,523,855
152,1960,1960-09-27,3.48,1264,105,526,866
153,1960,1960-09-28,3.49,1272,107,531,874
154,1960,1960-09-30,3.47,1275,107,532,882
155,1960,1960-10-01,3.46,1283,107,533,890
156,1960,1960-10-02,3.44,1288,107,533,898
1,1959,1959-04-10,4.0,10,0,4,4
2,1959,1959-04-11,2.5,18,0,5,11
3,1959,1959-04-12,2.33,24,0,7,13
4,1959,1959-04-14,3.0,30,2,12,21
5,1959,1959-04-15,2.6,35,2,13,27
6,1959,1959-04-16,3.0,51,3,18,33
7,1959,1959-04-17,3.14,61,4,22,40
8,1959,1959-04-18,2.88,62,4,23,44
9,1959,1959-04-19,2.67,70,4,24,49
10,1959,1959-04-20,2.63,76,5,26,51
11,1959,1959-04-21,3.17,86,9,35,60
12,1959,1959-04-22,2.99,98,9,36,69
13,1959,1959-04-24,2.94,105,9,39,75
14,1959,1959-04-25,3.11,112,10,44,81
15,1959,1959-04-26,2.97,116,10,45,85
16,1959,1959-04-29,2.99,123,11,48,89
17,1959,1959-05-01,3.05,131,11,52,96
18,1959,1959-05-02,3.16,139,14,57,98
19,1959,1959-05-03,3.22,152,17,61,101
20,1959,1959-05-04,3.31,162,20,66,106
21,1959,1959-05-05,3.41,169,21,71,110
22,1959,1959-05-07,3.35,181,22,73,114
23,1959,1959-05-08,3.33,191,22,76,118
24,1959,1959-05-09,3.41,203,24,82,125
25,1959,1959-05-10,3.39,209,26,85,129
26,1959,1959-05-11,3.42,219,28,89,133
27,1959,1959-05-12,3.47,235,28,95,141
28,1959,1959-05-13,3.35,237,28,95,153
29,1959,1959-05-14,3.23,240,28,95,162
30,1959,1959-05-15,3.29,254,29,100,167
31,1959,1959-05-16,3.25,260,29,102,169
32,1959,1959-05-17,3.18,265,29,103,175
33,1959,1959-05-18,3.21,277,29,107,179
34,1959,1959-05-19,3.26,288,31,112,183
35,1959,1959-05-20,3.22,295,32,114,187
36,1959,1959-05-22,3.13,300,32,115,195
37,1959,1959-05-23,3.1,309,32,117,204
38,1959,1959-05-24,3.04,314,32,118,207
39,1959,1959-05-25,3.14,323,35,125,212
40,1959,1959-05-26,3.16,330,35,129,216
41,1959,1959-05-27,3.16,338,37,132,223
42,1959,1959-05-28,3.16,346,37,135,227
43,1959,1959-05-29,3.18,358,39,139,233
44,1959,1959-05-30,3.15,363,39,141,244
45,1959,1959-05-31,3.15,369,40,144,255
46,1959,1959-06-01,3.1,377,40,145,260
47,1959,1959-06-02,3.08,386,41,147,264
48,1959,1959-06-03,3.17,396,44,154,270
49,1959,1959-06-04,3.21,402,46,159,276
50,1959,1959-06-05,3.29,412,48,166,280
51,1959,1959-06-06,3.23,420,48,166,287
52,1959,,3.2,426,49,168,291
53,1959,,3.28,436,49,175,301
54,1959,1959-06-08,3.38,454,52,184,307
55,1959,1959-06-09,3.35,459,54,186,315
56,1959,1959-06-10,3.41,469,54,193,320
57,1959,1959-06-11,3.47,482,55,199,323
58,1959,1959-06-12,3.43,482,55,199,325
59,1959,1959-06-13,3.39,489,55,200,332
60,1959,,3.39,501,56,203,337
61,1959,,3.38,509,56,205,340
62,1959,1959-06-16,3.35,519,57,207,346
63,1959,1959-06-17,3.38,530,60,212,356
64,1959,1959-06-18,3.37,540,60,215,358
65,1959,1959-06-19,3.36,548,61,218,367
66,1959,1959-06-20,3.34,556,62,220,372
67,1959,1959-06-21,3.49,571,67,233,377
68,1959,1959-06-22,3.45,575,67,234,382
69,1959,1959-06-23,3.47,590,68,239,391
70,1959,1959-06-24,3.45,599,69,241,396
71,1959,1959-06-25,3.43,606,70,244,400
72,1959,1959-06-26,3.38,609,70,244,406
73,1959,1959-06-27,3.43,622,73,251,411
74,1959,1959-06-28,3.38,629,73,251,417
75,1959,1959-06-29,3.37,640,74,255,429
76,1959,1959-06-30,3.33,641,74,255,439
77,1959,1959-07-02,3.39,652,77,263,445
78,1959,1959-07-03,3.35,657,77,263,450
79,1959,1959-07-04,3.35,667,77,266,455
80,1959,,3.36,674,78,270,460
81,1959,,3.34,684,78,272,468
82,1959,1959-07-09,3.32,691,79,274,472
83,1959,1959-07-10,3.35,704,82,280,479
84,1959,1959-07-11,3.33,713,82,282,484
85,1959,1959-07-12,3.31,720,83,283,489
86,1959,1959-07-13,3.31,724,84,286,493
87,1959,,3.32,734,84,290,499
88,1959,,3.28,737,84,290,508
89,1959,1959-07-17,3.26,744,84,291,515
90,1959,1959-07-18,3.26,752,85,294,519
91,1959,1959-07-19,3.26,758,86,297,525
92,1959,1959-07-20,3.25,762,88,300,531
93,1959,1959-07-21,3.23,765,88,301,537
94,1959,1959-07-22,3.21,771,88,302,542
95,1959,1959-07-23,3.18,780,88,303,547
96,1959,1959-07-24,3.2,791,90,308,550
97,1959,1959-07-25,3.21,803,90,312,556
98,1959,1959-07-26,3.22,813,91,317,565
99,1959,1959-07-28,3.22,821,92,320,573
100,1959,1959-07-29,3.22,824,94,323,574
101,1959,1959-07-30,3.21,831,94,325,581
102,1959,1959-07-31,3.21,838,94,328,586
103,1959,1959-08-01,3.22,843,95,333,591
104,1959,1959-08-02,3.22,849,95,336,593
105,1959,1959-08-04,3.23,859,96,340,600
106,1959,1959-08-05,3.21,867,96,341,608
107,1959,1959-08-06,3.19,875,96,342,614
108,1959,1959-08-07,3.17,879,96,343,623
109,1959,1959-08-08,3.22,891,97,352,630
110,1959,1959-08-09,3.22,896,99,355,636
111,1959,1959-08-10,3.2,904,99,356,643
112,1959,1959-08-11,3.2,919,99,360,650
113,1959,1959-08-13,3.35,938,104,380,652
114,1959,1959-08-14,3.39,946,107,387,654
115,1959,1959-08-15,3.4,949,107,391,662
116,1959,1959-08-16,3.41,954,109,396,665
117,1959,1959-08-17,3.41,964,109,399,672
118,1959,1959-08-18,3.45,979,110,406,675
119,1959,1959-08-19,3.46,988,112,411,680
120,1959,1959-08-20,3.45,999,112,413,685
121,1959,,3.42,1007,112,413,689
122,1959,,3.43,1013,113,417,695
123,1959,1959-08-22,3.41,1017,113,418,701
124,1959,1959-08-24,3.43,1030,115,424,706
125,1959,1959-08-25,3.43,1040,116,428,712
126,1959,1959-08-26,3.44,1049,116,432,715
127,1959,,3.47,1061,119,439,718
128,1959,,3.46,1066,119,441,719
129,1959,1959-08-28,3.43,1074,119,441,730
130,1959,1959-08-30,3.44,1086,120,445,734
131,1959,1959-08-31,3.45,1093,121,450,741
132,1959,1959-09-02,3.45,1099,122,453,749
